timestamp,status,request_time
1524584017018,200,23
1524584017036,200,23
1524584017037,200,24
1524584017042,200,23
1524584017045,200,27
1524584017061,200,23
1524584017061,200,23
1524584017067,200,24
1524584017068,200,23
1524584017089,200,26
1524584017089,200,24
1524584017091,200,23
1524584017092,200,23
1524584017113,200,23
1524584017113,200,23
1524584017116,200,24
1524584017116,200,23
1524584017137,200,24
1524584017137,200,24
1524584017141,200,23
1524584017141,200,24
1524584017161,200,23
1524584017161,200,23
1524584017164,200,22
1524584017166,200,23
1524584017186,200,23
1524584017186,200,23
1524584017191,200,23
1524584017191,200,22
1524584017211,200,23
1524584017214,200,26
1524584017216,200,23
1524584017217,200,25
1524584017237,200,23
1524584017237,200,24
1524584017239,200,22
1524584017243,200,24
1524584017260,200,22
1524584017261,200,23
1524584017265,200,23
1524584017267,200,24
1524584017286,200,23
1524584017286,200,23
1524584017293,200,24
1524584017293,200,24
1524584017310,200,22
1524584017311,200,23
1524584017317,200,24
1524584017317,200,24
1524584017336,200,23
1524584017336,200,23
1524584017340,200,23
1524584017342,200,23
1524584017360,200,22
1524584017361,200,23
1524584017365,200,22
1524584017366,200,23
1524584017386,200,23
1524584017387,200,24
1524584017391,200,23
1524584017392,200,24
1524584017410,200,22
1524584017411,200,23
1524584017416,200,24
1524584017416,200,23
1524584017436,200,23
1524584017437,200,23
1524584017441,200,24
1524584017442,200,24
1524584017461,200,23
1524584017462,200,24
1524584017465,200,23
1524584017466,200,23
1524584017486,200,22
1524584017489,200,22
1524584017490,200,27
1524584017491,200,22
1524584017510,200,22
1524584017512,200,22
1524584017514,200,22
1524584017516,200,23
1524584017536,200,23
1524584017537,200,23
1524584017541,200,23
1524584017541,200,23
1524584017561,200,23
1524584017561,200,23
1524584017564,200,22
1524584017567,200,23
1524584017586,200,23
1524584017586,200,23
1524584017593,200,24
1524584017593,200,24
1524584017610,200,22
1524584017611,200,23
1524584017617,200,24
1524584017617,200,24
1524584017636,200,23
1524584017636,200,23
1524584017641,200,24
1524584017642,200,23
1524584017660,200,22
1524584017661,200,23
1524584017664,200,22
1524584017666,200,23
1524584017686,200,23
1524584017687,200,23
1524584017691,200,23
1524584017691,200,23
1524584017713,200,25
1524584017713,200,24
1524584017714,200,22
1524584017717,200,23
1524584017735,200,22
1524584017737,200,24
1524584017741,200,23
1524584017741,200,23
1524584017761,200,23
1524584017761,200,23
1524584017764,200,22
1524584017766,200,23
1524584017787,200,24
1524584017792,200,25
1524584017792,200,24
1524584017792,200,28
1524584017815,200,27
1524584017816,200,22
1524584017816,200,24
1524584017817,200,25
1524584017838,200,23
1524584017839,200,22
1524584017841,200,23
1524584017841,200,24
1524584017862,200,24
1524584017864,200,23
1524584017865,200,23
1524584017867,200,24
1524584017886,200,23
1524584017887,200,23
1524584017891,200,24
1524584017891,200,22
1524584017910,200,22
1524584017916,200,23
1524584017916,200,23
1524584017916,200,28
1524584017936,200,22
1524584017941,200,24
1524584017941,200,24
1524584017942,200,23
1524584017962,200,23
1524584017964,200,22
1524584017966,200,23
1524584017966,200,25
1524584017989,200,25
1524584017989,200,23
1524584017991,200,23
1524584017992,200,23
1524584018013,200,24
1524584018013,200,24
1524584018015,200,23
1524584018016,200,23
1524584018037,200,24
1524584018037,200,24
1524584018041,200,23
1524584018042,200,25
1524584018061,200,23
1524584018066,200,23
1524584018068,200,30
1524584018069,200,27
1524584018088,200,24
1524584018090,200,22
1524584018091,200,23
1524584018092,200,23
1524584018110,200,22
1524584018115,200,23
1524584018116,200,25
1524584018121,200,27
1524584018137,200,24
1524584018141,200,24
1524584018142,200,25
1524584018150,200,29
1524584018165,200,23
1524584018171,200,30
1524584018171,200,33
1524584018174,200,24
1524584018190,200,23
1524584018193,200,22
1524584018199,200,24
1524584018199,200,28
1524584018216,200,23
1524584018218,200,24
1524584018222,200,23
1524584018231,200,32
1524584018250,200,32
1524584018251,200,29
1524584018253,200,34
1524584018255,200,24
1524584018276,200,25
1524584018277,200,27
1524584018277,200,24
1524584018281,200,25
1524584018300,200,23
1524584018302,200,25
1524584018304,200,27
1524584018306,200,24
1524584018324,200,23
1524584018326,200,22
1524584018328,200,26
1524584018329,200,23
1524584018349,200,25
1524584018350,200,24
1524584018351,200,22
1524584018352,200,22
1524584018373,200,24
1524584018373,200,23
1524584018375,200,23
1524584018375,200,23
1524584018395,200,22
1524584018396,200,23
1524584018397,200,22
1524584018398,200,23
1524584018418,200,23
1524584018420,200,22
1524584018420,200,23
1524584018421,200,23
1524584018440,200,21
1524584018444,200,23
1524584018444,200,23
1524584018444,200,23
1524584018468,200,23
1524584018469,200,24
1524584018469,200,24
1524584018475,200,32
1524584018491,200,22
1524584018496,200,27
1524584018496,200,27
1524584018497,200,22
1524584018518,200,25
1524584018518,200,21
1524584018519,200,23
1524584018520,200,23
1524584018541,200,23
1524584018542,200,23
1524584018542,200,23
1524584018542,200,22
1524584018564,200,22
1524584018565,200,23
1524584018565,200,23
1524584018566,200,22
1524584018587,200,22
1524584018589,200,24
1524584018589,200,22
1524584018591,200,23
1524584018613,200,24
1524584018613,200,24
1524584018616,200,23
1524584018616,200,22
1524584018637,200,24
1524584018637,200,24
1524584018639,200,22
1524584018641,200,23
1524584018660,200,22
1524584018661,200,23
1524584018666,200,24
1524584018669,200,25
1524584018686,200,23
1524584018686,200,23
1524584018692,200,23
1524584018692,200,23
1524584018710,200,22
1524584018711,200,23
1524584018714,200,22
1524584018716,200,23
1524584018736,200,23
1524584018740,200,27
1524584018741,200,23
1524584018743,200,26
1524584018763,200,23
1524584018766,200,28
1524584018767,200,22
1524584018767,200,24
1524584018786,200,23
1524584018789,200,23
1524584018793,200,26
1524584018793,200,24
1524584018810,200,22
1524584018812,200,23
1524584018816,200,23
1524584018817,200,24
1524584018835,200,22
1524584018835,200,22
1524584018841,200,24
1524584018843,200,24
1524584018861,200,23
1524584018861,200,23
1524584018864,200,22
1524584018866,200,23
1524584018886,200,23
1524584018886,200,23
1524584018891,200,23
1524584018892,200,23
1524584018910,200,22
1524584018911,200,23
1524584018915,200,23
1524584018916,200,22
1524584018936,200,23
1524584018939,200,26
1524584018939,200,22
1524584018942,200,23
1524584018961,200,23
1524584018961,200,22
1524584018965,200,23
1524584018967,200,23
1524584018986,200,22
1524584018987,200,23
1524584018990,200,22
1524584018991,200,23
1524584019010,200,22
1524584019011,200,22
1524584019016,200,23
1524584019016,200,23
1524584019038,200,25
1524584019038,200,25
1524584019039,200,22
1524584019041,200,23
1524584019060,200,22
1524584019061,200,23
1524584019065,200,23
1524584019067,200,24
1524584019085,200,22
1524584019086,200,23
1524584019091,200,24
1524584019093,200,24
1524584019110,200,22
1524584019111,200,23
1524584019117,200,24
1524584019117,200,24
1524584019136,200,23
1524584019136,200,23
1524584019141,200,24
1524584019141,200,23
1524584019160,200,22
1524584019161,200,23
1524584019165,200,23
1524584019166,200,23
1524584019187,200,24
1524584019187,200,23
1524584019190,200,23
1524584019192,200,23
1524584019211,200,23
1524584019211,200,23
1524584019215,200,22
1524584019217,200,23
1524584019236,200,23
1524584019236,200,23
1524584019240,200,23
1524584019242,200,24
1524584019261,200,23
1524584019261,200,23
1524584019265,200,23
1524584019267,200,23
1524584019285,200,22
1524584019291,200,23
1524584019291,200,23
1524584019291,200,27
1524584019311,200,23
1524584019314,200,23
1524584019317,200,23
1524584019320,200,28
1524584019337,200,23
1524584019342,200,24
1524584019345,200,24
1524584019349,200,36
1524584019362,200,24
1524584019368,200,23
1524584019368,200,23
1524584019373,200,24
1524584019385,200,22
1524584019391,200,23
1524584019393,200,25
1524584019400,200,27
1524584019411,200,22
1524584019417,200,23
1524584019422,200,29
1524584019423,200,23
1524584019436,200,22
1524584019441,200,23
1524584019444,200,22
1524584019445,200,22
1524584019461,200,22
1524584019466,200,23
1524584019466,200,22
1524584019468,200,23
1524584019489,200,24
1524584019490,200,22
1524584019491,200,23
1524584019491,200,23
1524584019513,200,24
1524584019514,200,22
1524584019517,200,23
1524584019517,200,27
1524584019535,200,22
1524584019539,200,22
1524584019540,200,23
1524584019541,200,23
1524584019560,200,22
1524584019562,200,22
1524584019565,200,23
1524584019566,200,23
1524584019585,200,22
1524584019586,200,22
1524584019590,200,23
1524584019591,200,23
1524584019610,200,22
1524584019610,200,22
1524584019616,200,23
1524584019619,200,26
1524584019636,200,23
1524584019640,200,23
1524584019642,200,29
1524584019645,200,26
1524584019664,200,26
1524584019668,200,26
1524584019669,200,24
1524584019669,200,27
1524584019688,200,24
1524584019691,200,22
1524584019692,200,23
1524584019692,200,23
1524584019711,200,23
1524584019715,200,23
1524584019716,200,24
1524584019716,200,23
1524584019736,200,23
1524584019741,200,24
1524584019741,200,22
1524584019741,200,25
1524584019761,200,23
1524584019764,200,23
1524584019764,200,22
1524584019767,200,22
1524584019787,200,22
1524584019789,200,26
1524584019790,200,23
1524584019792,200,23
1524584019812,200,24
1524584019812,200,23
1524584019815,200,23
1524584019817,200,23
1524584019837,200,24
1524584019837,200,23
1524584019840,200,23
1524584019841,200,23
1524584019861,200,23
1524584019865,200,23
1524584019869,200,31
1524584019872,200,29
1524584019885,200,22
1524584019892,200,23
1524584019892,200,25
1524584019895,200,22
1524584019915,200,23
1524584019919,200,24
1524584019919,200,30
1524584019919,200,27
1524584019943,200,28
1524584019943,200,24
1524584019943,200,24
1524584019943,200,24
1524584019966,200,23
1524584019967,200,24
1524584019967,200,23
1524584019967,200,24
1524584019992,200,25
1524584019992,200,25
1524584019993,200,24
1524584019993,200,23
1524584020017,200,24
1524584020017,200,24
1524584020017,200,24
1524584020017,200,23
1524584020041,200,24
1524584020041,200,23
1524584020041,200,24
1524584020041,200,24
1524584020065,200,23
1524584020066,200,24
1524584020066,200,23
1524584020066,200,22
1524584020089,200,23
1524584020091,200,24
1524584020092,200,26
1524584020093,200,25
1524584020112,200,23
1524584020114,200,22
1524584020116,200,23
1524584020116,200,24
1524584020134,200,21
1524584020138,200,23
1524584020141,200,23
1524584020150,200,33
1524584020161,200,23
1524584020168,200,25
1524584020168,200,30
1524584020173,200,23
1524584020187,200,24
1524584020191,200,22
1524584020192,200,23
1524584020197,200,24
1524584020210,200,22
1524584020214,200,22
1524584020217,200,24
1524584020221,200,24
1524584020237,200,23
1524584020237,200,23
1524584020241,200,23
1524584020245,200,24
1524584020260,200,22
1524584020261,200,23
1524584020269,200,23
1524584020269,200,24
1524584020286,200,22
1524584020287,200,24
1524584020292,200,22
1524584020292,200,22
1524584020310,200,22
1524584020311,200,23
1524584020316,200,23
1524584020316,200,22
1524584020335,200,22
1524584020336,200,23
1524584020340,200,23
1524584020341,200,23
1524584020360,200,22
1524584020361,200,23
1524584020366,200,23
1524584020366,200,23
1524584020387,200,23
1524584020389,200,26
1524584020390,200,23
1524584020391,200,23
1524584020413,200,24
1524584020413,200,24
1524584020415,200,23
1524584020416,200,23
1524584020437,200,24
1524584020439,200,22
1524584020440,200,27
1524584020441,200,23
1524584020461,200,23
1524584020463,200,23
1524584020465,200,23
1524584020466,200,23
1524584020486,200,23
1524584020486,200,23
1524584020490,200,23
1524584020495,200,26
1524584020512,200,24
1524584020513,200,25
1524584020515,200,23
1524584020519,200,24
1524584020535,200,22
1524584020536,200,23
1524584020539,200,22
1524584020543,200,24
1524584020560,200,22
1524584020561,200,23
1524584020565,200,23
1524584020568,200,23
1524584020586,200,23
1524584020586,200,22
1524584020590,200,23
1524584020591,200,22
1524584020610,200,22
1524584020611,200,23
1524584020617,200,24
1524584020617,200,24
1524584020636,200,23
1524584020636,200,22
1524584020641,200,24
1524584020641,200,23
1524584020661,200,23
1524584020661,200,23
1524584020665,200,23
1524584020666,200,23
1524584020686,200,23
1524584020690,200,23
1524584020691,200,28
1524584020693,200,24
1524584020711,200,22
1524584020714,200,23
1524584020714,200,22
1524584020716,200,22
1524584020737,200,24
1524584020738,200,23
1524584020740,200,23
1524584020741,200,23
1524584020761,200,23
1524584020761,200,22
1524584020765,200,23
1524584020767,200,23
1524584020785,200,22
1524584020786,200,23
1524584020790,200,23
1524584020792,200,23
1524584020810,200,22
1524584020811,200,23
1524584020816,200,23
1524584020816,200,23
1524584020835,200,22
1524584020836,200,23
1524584020840,200,23
1524584020840,200,22
1524584020860,200,22
1524584020862,200,24
1524584020864,200,22
1524584020871,200,26
1524584020885,200,22
1524584020890,200,27
1524584020893,200,25
1524584020893,200,22
1524584020913,200,25
1524584020913,200,22
1524584020916,200,22
1524584020916,200,22
1524584020935,200,22
1524584020935,200,22
1524584020941,200,22
1524584020941,200,23
1524584020960,200,22
1524584020962,200,23
1524584020965,200,23
1524584020966,200,23
1524584020985,200,22
1524584020986,200,23
1524584020991,200,23
1524584020995,200,26
1524584021011,200,22
1524584021012,200,23
1524584021014,200,22
1524584021019,200,24
1524584021036,200,23
1524584021036,200,23
1524584021040,200,23
1524584021042,200,23
1524584021061,200,23
1524584021062,200,23
1524584021065,200,23
1524584021066,200,23
1524584021086,200,23
1524584021086,200,23
1524584021090,200,22
1524584021091,200,23
1524584021111,200,23
1524584021114,200,22
1524584021115,200,27
1524584021117,200,23
1524584021135,200,22
1524584021138,200,23
1524584021141,200,23
1524584021145,200,27
1524584021160,200,22
1524584021161,200,23
1524584021169,200,24
1524584021170,200,27
1524584021186,200,23
1524584021186,200,23
1524584021191,200,22
1524584021195,200,24
1524584021210,200,22
1524584021211,200,23
1524584021215,200,23
1524584021219,200,24
1524584021235,200,22
1524584021236,200,23
1524584021240,200,23
1524584021242,200,23
1524584021261,200,23
1524584021261,200,23
1524584021266,200,23
1524584021267,200,22
1524584021286,200,23
1524584021289,200,26
1524584021291,200,23
1524584021292,200,23
1524584021311,200,22
1524584021313,200,24
1524584021315,200,23
1524584021317,200,23
1524584021336,200,23
1524584021336,200,23
1524584021340,200,23
1524584021341,200,23
1524584021360,200,22
1524584021361,200,23
1524584021365,200,23
1524584021366,200,23
1524584021386,200,23
1524584021387,200,23
1524584021390,200,23
1524584021391,200,23
1524584021411,200,22
1524584021416,200,23
1524584021416,200,27
1524584021420,200,28
1524584021439,200,26
1524584021439,200,23
1524584021444,200,23
1524584021444,200,26
1524584021462,200,23
1524584021467,200,22
1524584021467,200,22
1524584021469,200,30
1524584021486,200,23
1524584021492,200,23
1524584021492,200,23
1524584021492,200,25
1524584021512,200,23
1524584021515,200,23
1524584021515,200,23
1524584021517,200,24
1524584021535,200,22
1524584021539,200,24
1524584021541,200,24
1524584021541,200,23
1524584021562,200,23
1524584021563,200,24
1524584021565,200,23
1524584021568,200,24
1524584021586,200,23
1524584021589,200,24
1524584021590,200,23
1524584021591,200,23
1524584021612,200,23
1524584021612,200,23
1524584021614,200,22
1524584021616,200,23
1524584021635,200,22
1524584021640,200,23
1524584021643,200,25
1524584021643,200,29
1524584021661,200,23
1524584021666,200,23
1524584021667,200,23
1524584021668,200,24
1524584021686,200,23
1524584021689,200,22
1524584021691,200,23
1524584021692,200,23
1524584021714,200,23
1524584021714,200,26
1524584021714,200,22
1524584021721,200,27
1524584021737,200,23
1524584021738,200,24
1524584021740,200,22
1524584021746,200,25
1524584021762,200,23
1524584021762,200,24
1524584021767,200,25
1524584021772,200,25
1524584021786,200,23
1524584021788,200,25
1524584021791,200,24
1524584021805,200,33
1524584021811,200,23
1524584021812,200,23
1524584021817,200,25
1524584021835,200,30
1524584021837,200,24
1524584021841,200,24
1524584021841,200,28
1524584021859,200,24
1524584021861,200,22
1524584021865,200,24
1524584021867,200,25
1524584021881,200,22
1524584021886,200,23
1524584021889,200,22
1524584021896,200,31
1524584021903,200,22
1524584021915,200,22
1524584021915,200,26
1524584021920,200,24
1524584021926,200,22
1524584021941,200,24
1524584021941,200,25
1524584021943,200,23
1524584021949,200,23
1524584021964,200,23
1524584021965,200,23
1524584021967,200,23
1524584021971,200,22
1524584021989,200,22
1524584021990,200,26
1524584021990,200,23
1524584021998,200,27
1524584022012,200,22
1524584022012,200,22
1524584022014,200,22
1524584022021,200,22
1524584022035,200,22
1524584022036,200,23
1524584022040,200,22
1524584022047,200,26
1524584022061,200,22
1524584022061,200,23
1524584022066,200,24
1524584022071,200,24
1524584022086,200,23
1524584022086,200,22
1524584022091,200,22
1524584022095,200,24
1524584022111,200,23
1524584022112,200,23
1524584022117,200,24
1524584022123,200,28
1524584022135,200,22
1524584022140,200,23
1524584022141,200,28
1524584022145,200,22
1524584022161,200,23
1524584022165,200,24
1524584022165,200,23
1524584022174,200,28
1524584022188,200,23
1524584022189,200,26
1524584022190,200,22
1524584022196,200,22
1524584022213,200,24
1524584022213,200,24
1524584022215,200,23
1524584022220,200,24
1524584022237,200,24
1524584022237,200,24
1524584022241,200,24
1524584022242,200,22
1524584022261,200,23
1524584022261,200,23
1524584022266,200,22
1524584022268,200,26
1524584022287,200,24
1524584022291,200,23
1524584022291,200,23
1524584022297,200,34
1524584022315,200,27
1524584022315,200,22
1524584022316,200,23
1524584022320,200,23
1524584022338,200,23
1524584022339,200,22
1524584022343,200,24
1524584022347,200,26
1524584022361,200,23
1524584022365,200,23
1524584022367,200,23
1524584022379,200,31
1524584022386,200,23
1524584022390,200,23
1524584022391,200,23
1524584022402,200,23
1524584022410,200,22
1524584022416,200,23
1524584022416,200,22
1524584022425,200,23
1524584022436,200,23
1524584022442,200,23
1524584022446,200,28
1524584022449,200,24
1524584022461,200,23
1524584022467,200,23
1524584022469,200,23
1524584022472,200,22
1524584022490,200,27
1524584022491,200,22
1524584022492,200,23
1524584022496,200,24
1524584022513,200,23
1524584022515,200,23
1524584022516,200,22
1524584022519,200,22
1524584022536,200,23
1524584022540,200,23
1524584022541,200,22
1524584022541,200,22
1524584022561,200,23
1524584022564,200,23
1524584022567,200,24
1524584022568,200,24
1524584022586,200,23
1524584022590,200,23
1524584022590,200,22
1524584022592,200,28
1524584022611,200,23
1524584022615,200,23
1524584022616,200,24
1524584022618,200,23
1524584022635,200,22
1524584022639,200,23
1524584022640,200,23
1524584022640,200,22
1524584022662,200,23
1524584022662,200,24
1524584022666,200,23
1524584022674,200,29
1524584022688,200,25
1524584022689,200,26
1524584022695,200,22
1524584022703,200,29
1524584022711,200,22
1524584022712,200,23
1524584022727,200,24
1524584022738,200,25
1524584022738,200,43
1524584022741,200,28
1524584022751,200,24
1524584022760,200,22
1524584022764,200,23
1524584022767,200,28
1524584022773,200,22
1524584022788,200,25
1524584022788,200,23
1524584022792,200,25
1524584022796,200,22
1524584022811,200,23
1524584022812,200,24
1524584022818,200,26
1524584022822,200,26
1524584022837,200,24
1524584022840,200,22
1524584022840,200,26
1524584022847,200,25
1524584022863,200,25
1524584022863,200,22
1524584022863,200,22
1524584022870,200,23
1524584022887,200,24
1524584022887,200,24
1524584022888,200,24
1524584022893,200,23
1524584022910,200,22
1524584022911,200,22
1524584022913,200,25
1524584022917,200,23
1524584022933,200,22
1524584022936,200,22
1524584022937,200,23
1524584022943,200,24
1524584022960,200,22
1524584022965,200,26
1524584022965,200,32
1524584022967,200,24
1524584022988,200,23
1524584022990,200,27
1524584022993,200,27
1524584022993,200,24
1524584023012,200,22
1524584023012,200,24
1524584023017,200,24
1524584023017,200,23
1524584023036,200,22
1524584023036,200,23
1524584023040,200,23
1524584023042,200,23
1524584023061,200,23
1524584023062,200,24
1524584023063,200,22
1524584023067,200,24
1524584023087,200,24
1524584023089,200,26
1524584023089,200,26
1524584023091,200,23
1524584023113,200,24
1524584023113,200,24
1524584023113,200,24
1524584023117,200,24
1524584023136,200,23
1524584023136,200,23
1524584023136,200,23
1524584023141,200,23
1524584023159,200,22
1524584023161,200,23
1524584023162,200,24
1524584023170,200,27
1524584023183,200,23
1524584023186,200,23
1524584023188,200,24
1524584023193,200,22
1524584023206,200,23
1524584023211,200,23
1524584023211,200,23
1524584023221,200,28
1524584023229,200,22
1524584023237,200,24
1524584023237,200,24
1524584023244,200,23
1524584023254,200,25
1524584023261,200,23
1524584023261,200,23
1524584023267,200,23
1524584023276,200,22
1524584023286,200,22
1524584023287,200,23
1524584023291,200,22
1524584023298,200,22
1524584023311,200,23
1524584023311,200,23
1524584023317,200,24
1524584023321,200,22
1524584023336,200,23
1524584023337,200,24
1524584023341,200,23
1524584023347,200,26
1524584023360,200,23
1524584023361,200,23
1524584023368,200,24
1524584023369,200,22
1524584023386,200,23
1524584023389,200,26
1524584023391,200,23
1524584023391,200,22
1524584023414,200,25
1524584023414,200,25
1524584023414,200,22
1524584023416,200,23
1524584023437,200,23
1524584023438,200,24
1524584023441,200,24
1524584023443,200,24
1524584023463,200,25
1524584023465,200,27
1524584023466,200,24
1524584023467,200,23
1524584023485,200,22
1524584023491,200,24
1524584023491,200,26
1524584023495,200,26
1524584023511,200,23
1524584023514,200,22
1524584023515,200,23
1524584023521,200,26
1524584023538,200,23
1524584023538,200,25
1524584023540,200,23
1524584023547,200,26
1524584023561,200,23
1524584023561,200,23
1524584023566,200,24
1524584023570,200,23
1524584023586,200,23
1524584023588,200,24
1524584023592,200,23
1524584023593,200,23
1524584023612,200,23
1524584023613,200,25
1524584023616,200,22
1524584023616,200,24
1524584023635,200,22
1524584023638,200,25
1524584023641,200,24
1524584023641,200,23
1524584023661,200,23
1524584023661,200,23
1524584023665,200,23
1524584023666,200,23
1524584023688,200,24
1524584023688,200,25
1524584023690,200,23
1524584023691,200,23
1524584023713,200,25
1524584023713,200,24
1524584023716,200,23
1524584023716,200,22
1524584023737,200,24
1524584023737,200,23
1524584023741,200,24
1524584023741,200,23
1524584023761,200,23
1524584023761,200,23
1524584023764,200,22
1524584023766,200,22
1524584023786,200,23
1524584023787,200,23
1524584023790,200,22
1524584023791,200,23
1524584023811,200,23
1524584023811,200,23
1524584023816,200,22
1524584023816,200,24
1524584023836,200,23
1524584023840,200,22
1524584023843,200,30
1524584023843,200,25
1524584023863,200,25
1524584023865,200,23
1524584023866,200,23
1524584023869,200,24
1524584023886,200,23
1524584023890,200,23
1524584023891,200,24
1524584023895,200,26
1524584023911,200,23
1524584023914,200,23
1524584023917,200,24
1524584023918,200,23
1524584023936,200,23
1524584023937,200,23
1524584023940,200,22
1524584023941,200,24
1524584023961,200,23
1524584023962,200,24
1524584023965,200,23
1524584023966,200,22
1524584023986,200,23
1524584023987,200,24
1524584023990,200,23
1524584023990,200,22
1524584024013,200,24
1524584024015,200,23
1524584024017,200,23
1524584024035,200,47
1524584024036,200,23
1524584024040,200,23
1524584024040,200,22
1524584024058,200,23
1524584024062,200,23
1524584024066,200,24
1524584024067,200,23
1524584024083,200,24
1524584024086,200,23
1524584024091,200,23
1524584024097,200,28
1524584024107,200,24
1524584024111,200,23
1524584024120,200,28
1524584024120,200,23
1524584024131,200,24
1524584024135,200,22
1524584024145,200,24
1524584024147,200,26
1524584024154,200,23
1524584024160,200,22
1524584024169,200,23
1524584024169,200,22
1524584024176,200,22
1524584024186,200,22
1524584024193,200,24
1524584024193,200,23
1524584024199,200,23
1524584024212,200,23
1524584024216,200,23
1524584024217,200,24
1524584024221,200,22
1524584024235,200,22
1524584024239,200,22
1524584024242,200,23
1524584024243,200,22
1524584024260,200,22
1524584024265,200,23
1524584024266,200,23
1524584024266,200,22
1524584024289,200,24
1524584024289,200,23
1524584024292,200,24
1524584024294,200,27
1524584024312,200,23
1524584024317,200,23
1524584024318,200,25
1524584024318,200,29
1524584024337,200,24
1524584024340,200,23
1524584024341,200,23
1524584024341,200,23
1524584024361,200,23
1524584024364,200,23
1524584024365,200,23
1524584024366,200,23
1524584024385,200,22
1524584024387,200,23
1524584024390,200,23
1524584024391,200,23
1524584024411,200,23
1524584024411,200,23
1524584024416,200,23
1524584024423,200,29
1524584024436,200,23
1524584024439,200,26
1524584024440,200,23
1524584024446,200,23
1524584024461,200,23
1524584024462,200,23
1524584024466,200,24
1524584024469,200,23
1524584024485,200,22
1524584024486,200,23
1524584024492,200,23
1524584024492,200,23
1524584024511,200,23
1524584024511,200,23
1524584024517,200,25
1524584024517,200,23
1524584024535,200,22
1524584024536,200,23
1524584024540,200,22
1524584024544,200,27
1524584024561,200,23
1524584024567,200,22
1524584024569,200,31
1524584024570,200,26
1524584024589,200,26
1524584024591,200,24
1524584024591,200,22
1524584024593,200,23
1524584024613,200,24
1524584024614,200,22
1524584024615,200,22
1524584024617,200,23
1524584024635,200,22
1524584024636,200,22
1524584024640,200,22
1524584024641,200,23
1524584024661,200,23
1524584024661,200,23
1524584024666,200,22
1524584024666,200,23
1524584024685,200,22
1524584024686,200,23
1524584024690,200,23
1524584024691,200,23
1524584024711,200,23
1524584024715,200,27
1524584024715,200,23
1524584024730,200,36
1524584024737,200,22
1524584024739,200,22
1524584024740,200,27
1524584024753,200,22
1524584024761,200,23
1524584024762,200,22
1524584024766,200,23
1524584024779,200,26
1524584024785,200,22
1524584024786,200,22
1524584024795,200,26
1524584024803,200,24
1524584024810,200,22
1524584024811,200,23
1524584024823,200,28
1524584024826,200,23
1524584024836,200,23
1524584024843,200,30
1524584024848,200,22
1524584024851,200,28
1524584024860,200,22
1524584024865,200,22
1524584024872,200,24
1524584024875,200,24
1524584024886,200,23
1524584024888,200,23
1524584024893,200,21
1524584024903,200,28
1524584024911,200,22
1524584024911,200,23
1524584024916,200,22
1524584024926,200,23
1524584024937,200,24
1524584024937,200,24
1524584024942,200,23
1524584024948,200,22
1524584024960,200,22
1524584024966,200,22
1524584024967,200,29
1524584024977,200,29
1524584024985,200,22
1524584024989,200,22
1524584024992,200,23
1524584025000,200,23
1524584025011,200,22
1524584025012,200,23
1524584025017,200,24
1524584025032,200,32
1524584025036,200,22
1524584025036,200,23
1524584025050,200,31
1524584025055,200,23
1524584025060,200,21
1524584025061,200,22
1524584025078,200,23
1524584025078,200,28
1524584025086,200,23
1524584025086,200,23
1524584025101,200,23
1524584025101,200,23
1524584025110,200,22
1524584025111,200,23
1524584025124,200,23
1524584025127,200,26
1524584025135,200,22
1524584025136,200,22
1524584025146,200,22
1524584025155,200,28
1524584025160,200,22
1524584025161,200,23
1524584025169,200,22
1524584025178,200,23
1524584025187,200,24
1524584025187,200,22
1524584025192,200,23
1524584025201,200,23
1524584025212,200,24
1524584025216,200,22
1524584025219,200,31
1524584025225,200,24
1524584025237,200,23
1524584025241,200,22
1524584025242,200,23
1524584025247,200,22
1524584025260,200,22
1524584025265,200,23
1524584025266,200,23
1524584025271,200,24
1524584025286,200,22
1524584025287,200,22
1524584025292,200,23
1524584025294,200,23
1524584025310,200,22
1524584025311,200,23
1524584025316,200,23
1524584025317,200,23
1524584025336,200,23
1524584025341,200,23
1524584025341,200,27
1524584025345,200,28
1524584025364,200,23
1524584025367,200,22
1524584025367,200,24
1524584025367,200,29
1524584025386,200,22
1524584025391,200,22
1524584025391,200,24
1524584025391,200,22
1524584025411,200,22
1524584025414,200,22
1524584025415,200,23
1524584025417,200,24
1524584025436,200,22
1524584025439,200,24
1524584025440,200,23
1524584025441,200,23
1524584025462,200,23
1524584025466,200,23
1524584025466,200,23
1524584025467,200,28
1524584025490,200,23
1524584025490,200,27
1524584025490,200,22
1524584025492,200,23
1524584025512,200,22
1524584025513,200,23
1524584025516,200,23
1524584025516,200,23
1524584025537,200,24
1524584025540,200,23
1524584025541,200,22
1524584025541,200,27
1524584025561,200,23
1524584025564,200,23
1524584025564,200,22
1524584025567,200,23
1524584025586,200,23
1524584025587,200,23
1524584025591,200,23
1524584025591,200,23
1524584025610,200,22
1524584025611,200,23
1524584025615,200,23
1524584025616,200,23
1524584025635,200,22
1524584025635,200,22
1524584025640,200,23
1524584025641,200,23
1524584025660,200,22
1524584025663,200,25
1524584025664,200,22
1524584025675,200,30
1524584025686,200,23
1524584025686,200,23
1524584025691,200,22
1524584025703,200,28
1524584025710,200,22
1524584025711,200,23
1524584025719,200,27
1524584025727,200,24
1524584025736,200,23
1524584025742,200,23
1524584025742,200,29
1524584025751,200,24
1524584025762,200,24
